"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20260827","분당선","한티","16417","17853","20260830",""
"20260827","분당선","도곡","8506","8906","20260830",""
"20260827","분당선","구룡","3698","3712","20260830",""
"20260827","분당선","개포동","4284","4487","20260830",""
"20260827","분당선","대모산입구","6443","6320","20260830",""
"20260827","분당선","수서","19643","20635","20260830",""
"20260827","분당선","복정","3","0","20260830",""
"20260827","분당선","수원","8310","7833","20260830",""
"20260827","분당선","서울숲","13481","13956","20260830",""
"20260827","분당선","압구정로데오","20461","22302","20260830",""
"20260827","분당선","강남구청","10696","12504","20260830",""
"20260827","분당선","선정릉","8267","8601","20260830",""
"20260827","분당선","가천대","8316","8644","20260830",""
"20260827","분당선","태평","13876","13366","20260830",""
"20260827","분당선","모란","20294","20763","20260830",""
"20260827","분당선","야탑","27954","29328","20260830",""
"20260827","분당선","서현","25145","25884","20260830",""
"20260827","분당선","수내","13615","13698","20260830",""
"20260827","분당선","정자","21576","22814","20260830",""
"20260827","분당선","미금","16624","16967","20260830",""
"20260827","분당선","오리","12252","10649","20260830",""
"20260827","분당선","이매","6046","5599","20260830",""
"20260827","분당선","보정","2721","2499","20260830",""
"20260827","분당선","죽전","13746","15227","20260830",""
"20260827","분당선","구성","8176","8256","20260830",""
"20260827","분당선","신갈","5400","5255","20260830",""
"20260827","분당선","기흥","11244","10135","20260830",""
"20260827","분당선","상갈","5625","5332","20260830",""
"20260827","분당선","청명","5306","5025","20260830",""
"20260827","분당선","영통","9463","9482","20260830",""
"20260827","분당선","망포","16720","16052","20260830",""
"20260827","분당선","매탄권선","6047","5897","20260830",""
"20260827","분당선","수원시청","15299","16400","20260830",""
"20260827","분당선","매교","6001","5959","20260830",""
"20260827","서해선","김포공항","3304","4720","20260830",""
"20260827","서해선","원종","5718","5643","20260830",""
"20260827","서해선","부천종합운동장","3453","2979","20260830",""
"20260827","수인선","고색","6548","6054","20260830",""
"20260827","수인선","오목천","4330","3974","20260830",""
"20260827","수인선","어천","1607","1539","20260830",""
"20260827","수인선","야목","992","703","20260830",""
"20260827","수인선","사리","5422","4711","20260830",""
"20260827","수인선","달월","102","74","20260830",""
"20260827","수인선","월곶","3552","3358","20260830",""
"20260827","수인선","소래포구","5865","5475","20260830",""
"20260827","수인선","인천논현","5808","6076","20260830",""
"20260827","수인선","호구포","4548","4656","20260830",""
"20260827","수인선","남동인더스파크","2658","3087","20260830",""
"20260827","수인선","원인재","4651","4823","20260830",""
"20260827","수인선","연수","4773","4796","20260830",""
"20260827","수인선","송도","2722","2484","20260830",""
"20260827","수인선","인하대","7112","6761","20260830",""
"20260827","수인선","숭의","4953","4615","20260830",""
"20260827","수인선","신포","1955","1906","20260830",""
"20260827","수인선","인천","1273","1707","20260830",""
"20260827","신림선","샛강","3545","4072","20260830",""
"20260827","신림선","대방","3814","2985","20260830",""
"20260827","신림선","서울지방병무청","3626","4012","20260830",""
"20260827","신림선","보라매","5407","4920","20260830",""
"20260827","신림선","보라매공원","2842","3185","20260830",""
"20260827","신림선","보라매병원","10189","10734","20260830",""
"20260827","신림선","당곡","5544","5325","20260830",""
"20260827","신림선","신림","2701","3288","20260830",""
"20260827","신림선","서원","4096","3730","20260830",""
"20260827","신림선","서울대벤처타운","10849","10087","20260830",""
"20260827","신림선","관악산(서울대)","3653","3365","20260830",""
"20260827","안산선","산본","17446","18817","20260830",""
"20260827","안산선","대야미","5620","5024","20260830",""
"20260827","안산선","반월","4718","4620","20260830",""
"20260827","안산선","상록수","15451","15818","20260830",""
"20260827","안산선","한대앞","9710","9780","20260830",""
"20260827","안산선","중앙","19696","20258","20260830",""
"20260827","안산선","고잔","9665","9216","20260830",""
"20260827","안산선","초지","5102","4997","20260830",""
"20260827","안산선","안산","11981","10945","20260830",""
"20260827","안산선","신길온천","2237","2015","20260830",""
"20260827","안산선","정왕","9453","9440","20260830",""
"20260827","안산선","오이도","8137","8119","20260830",""
"20260827","안산선","수리산","4661","3835","20260830",""
"20260827","우이신설선","북한산우이","4285","4053","20260830",""
"20260827","우이신설선","솔밭공원","2889","2881","20260830",""
"20260827","우이신설선","4.19민주묘지","3617","3411","20260830",""
"20260827","우이신설선","가오리","4986","4930","20260830",""
"20260827","우이신설선","화계","4341","4010","20260830",""
"20260827","우이신설선","삼양","2772","2962","20260830",""
"20260827","우이신설선","삼양사거리","3198","3174","20260830",""
"20260827","우이신설선","솔샘","6372","6154","20260830",""
"20260827","우이신설선","북한산보국문","6348","6119","20260830",""
"20260827","우이신설선","정릉","5109","4619","20260830",""
"20260827","우이신설선","성신여대입구(돈암)","3925","4226","20260830",""
"20260827","1호선","서울역","89537","85629","20260830",""
"20260827","1호선","시청","36580","36867","20260830",""
"20260827","1호선","종각","48050","47168","20260830",""
"20260827","1호선","종로3가","27097","24209","20260830",""
"20260827","1호선","종로5가","27215","26596","20260830",""
"20260827","1호선","동대문","13824","13098","20260830",""
"20260827","1호선","신설동","16333","15696","20260830",""
"20260827","1호선","제기동","17091","17242","20260830",""
"20260827","1호선","청량리(서울시립대입구)","25157","25026","20260830",""
"20260827","1호선","동묘앞","10093","10398","20260830",""
"20260827","2호선","시청","35233","33162","20260830",""
"20260827","2호선","을지로입구","61531","63667","20260830",""
"20260827","2호선","을지로3가","30350","30809","20260830",""
"20260827","2호선","을지로4가","17873","17233","20260830",""
"20260827","2호선","동대문역사문화공원(DDP)","16652","19246","20260830",""
"20260827","2호선","신당","16719","17400","20260830",""
"20260827","2호선","상왕십리","16368","16187","20260830",""
"20260827","2호선","왕십리(성동구청)","17674","15736","20260830",""
"20260827","2호선","한양대","9705","10464","20260830",""
"20260827","2호선","뚝섬","28015","29935","20260830",""
"20260827","2호선","성수","63513","68515","20260830",""
"20260827","2호선","건대입구","37946","39786","20260830",""
"20260827","2호선","구의(광진구청)","33125","32712","20260830",""
"20260827","2호선","강변(동서울터미널)","28349","25607","20260830",""
"20260827","2호선","잠실나루","18223","17648","20260830",""
"20260827","2호선","잠실(송파구청)","84123","83851","20260830",""
"20260827","2호선","잠실새내","25663","25160","20260830",""
"20260827","2호선","종합운동장","16608","18609","20260830",""
"20260827","2호선","삼성(무역센터)","62677","58901","20260830",""
"20260827","2호선","선릉","67086","59702","20260830",""
"20260827","2호선","역삼","58548","66310","20260830",""
"20260827","2호선","강남","91481","89451","20260830",""
"20260827","2호선","교대(법원.검찰청)","35579","42566","20260830",""
"20260827","2호선","서초","24507","24257","20260830",""
"20260827","2호선","방배","17588","18283","20260830",""
"20260827","2호선","사당","45154","49620","20260830",""
"20260827","2호선","낙성대(강감찬)","30579","29538","20260830",""
"20260827","2호선","서울대입구(관악구청)","50356","48367","20260830",""
"20260827","2호선","봉천","27036","25610","20260830",""
"20260827","2호선","신림","60227","59186","20260830",""
"20260827","2호선","신대방","26493","25382","20260830",""
"20260827","2호선","구로디지털단지","63194","62645","20260830",""
"20260827","2호선","대림(구로구청)","25919","26284","20260830",""
"20260827","2호선","신도림","52326","49339","20260830",""
"20260827","2호선","문래","25506","26282","20260830",""
"20260827","2호선","영등포구청","25898","26417","20260830",""
"20260827","2호선","당산","20633","23343","20260830",""
"20260827","2호선","합정","33985","36804","20260830",""
"20260827","2호선","홍대입구","71639","77162","20260830",""
"20260827","2호선","신촌","40722","41623","20260830",""
"20260827","2호선","이대","17398","18614","20260830",""
"20260827","2호선","아현","12311","11547","20260830",""
"20260827","2호선","충정로(경기대입구)","11543","12374","20260830",""
"20260827","2호선","용답","3189","3050","20260830",""
"20260827","2호선","신답","1918","2233","20260830",""
"20260827","2호선","신설동","4082","4031","20260830",""
"20260827","2호선","도림천","1549","1605","20260830",""
"20260827","2호선","양천구청","7257","7779","20260830",""
"20260827","2호선","신정네거리","10382","10755","20260830",""
"20260827","2호선","용두(동대문구청)","2506","2445","20260830",""
"20260827","3호선","지축","8329","8588","20260830",""
"20260827","3호선","구파발","25339","24201","20260830",""
"20260827","3호선","연신내","41428","39464","20260830",""
"20260827","3호선","불광","17873","18833","20260830",""
"20260827","3호선","녹번","16120","15120","20260830",""
"20260827","3호선","홍제","19870","18739","20260830",""
"20260827","3호선","무악재","4940","4802","20260830",""
"20260827","3호선","독립문","8985","9108","20260830",""
"20260827","3호선","경복궁(정부서울청사)","28363","28455","20260830",""
"20260827","3호선","안국","31054","31533","20260830",""
"20260827","3호선","종로3가","13092","14325","20260830",""
"20260827","3호선","을지로3가","15244","14478","20260830",""
"20260827","3호선","충무로","7","0","20260830",""
"20260827","3호선","동대입구","12179","13260","20260830",""
"20260827","3호선","약수","14211","13911","20260830",""
"20260827","3호선","금호","8743","8265","20260830",""
"20260827","3호선","옥수","10133","10308","20260830",""
"20260827","3호선","압구정","32786","35433","20260830",""
"20260827","3호선","신사","28798","30237","20260830",""
"20260827","3호선","잠원","8132","7793","20260830",""
"20260827","3호선","고속터미널","50870","47038","20260830",""
"20260827","3호선","교대(법원.검찰청)","19746","10882","20260830",""
"20260827","3호선","남부터미널(예술의전당)","34470","34714","20260830",""
"20260827","3호선","양재(서초구청)","42656","45007","20260830",""
"20260827","3호선","매봉","14553","14035","20260830",""
"20260827","3호선","도곡","6784","6733","20260830",""
"20260827","3호선","대치","13707","13696","20260830",""
"20260827","3호선","학여울","5133","5271","20260830",""
"20260827","3호선","대청","12340","11244","20260830",""
"20260827","3호선","일원","13025","12937","20260830",""
"20260827","3호선","수서","20336","19951","20260830",""
"20260827","3호선","가락시장","10205","9790","20260830",""
"20260827","3호선","경찰병원","8678","8648","20260830",""
"20260827","3호선","오금","7429","6660","20260830",""
"20260827","4호선","불암산","11369","9741","20260830",""
"20260827","4호선","상계","21161","19732","20260830",""
"20260827","4호선","노원","22490","25016","20260830",""
"20260827","4호선","창동","25777","26916","20260830",""
"20260827","4호선","쌍문","31756","29476","20260830",""
"20260827","4호선","수유(강북구청)","36451","36884","20260830",""
"20260827","4호선","미아(서울사이버대학)","17014","16526","20260830",""
"20260827","4호선","미아사거리","28400","28017","20260830",""
"20260827","4호선","길음","23233","22571","20260830",""
"20260827","4호선","성신여대입구(돈암)","23571","23046","20260830",""
"20260827","4호선","한성대입구(삼선교)","15570","15067","20260830",""
"20260827","4호선","혜화","39767","40105","20260830",""
"20260827","4호선","동대문","21635","22131","20260830",""
"20260827","4호선","동대문역사문화공원(DDP)","23242","20756","20260830",""
"20260827","4호선","충무로","36208","37285","20260830",""
"20260827","4호선","명동","42073","44028","20260830",""
"20260827","4호선","회현(남대문시장)","33146","34688","20260830",""
"20260827","4호선","서울역","15498","24799","20260830",""
"20260827","4호선","숙대입구(서울시교육청)","16416","16445","20260830",""
"20260827","4호선","삼각지(전쟁기념관)","7189","8158","20260830",""
"20260827","4호선","신용산","24875","26922","20260830",""
"20260827","4호선","이촌(국립중앙박물관)","10404","11382","20260830",""
"20260827","4호선","동작(현충원)","1938","2050","20260830",""
"20260827","4호선","총신대입구(이수)","20966","22483","20260830",""
"20260827","4호선","사당","27889","23751","20260830",""
"20260827","4호선","남태령","1740","1482","20260830",""
"20260827","5호선","방화","8104","7850","20260830",""
"20260827","5호선","개화산","6697","6426","20260830",""
"20260827","5호선","김포공항","15546","9296","20260830",""
"20260827","5호선","송정","6717","6472","20260830",""
"20260827","5호선","마곡","19077","19057","20260830",""
"20260827","5호선","발산","26929","27285","20260830",""
"20260827","5호선","우장산","16814","16583","20260830",""
"20260827","5호선","화곡","31328","29335","20260830",""
"20260827","5호선","까치산","30040","29270","20260830",""
"20260827","5호선","신정(은행정)","14958","12464","20260830",""
"20260827","5호선","목동","18355","19980","20260830",""
"20260827","5호선","오목교(목동운동장앞)","22889","24554","20260830",""
"20260827","5호선","영등포구청","5781","5829","20260830",""
"20260827","5호선","영등포시장","12540","11812","20260830",""
"20260827","5호선","신길","5760","6000","20260830",""
"20260827","5호선","여의도","33899","36001","20260830",""
"20260827","5호선","여의나루","14795","16257","20260830",""
"20260827","5호선","마포","16868","17315","20260830",""
"20260827","5호선","공덕","16858","17284","20260830",""
"20260827","5호선","애오개","7614","7469","20260830",""
"20260827","5호선","충정로(경기대입구)","5814","6044","20260830",""
"20260827","5호선","서대문","21562","21827","20260830",""
"20260827","5호선","광화문(세종문화회관)","38967","41113","20260830",""
"20260827","5호선","종로3가","16107","16188","20260830",""
"20260827","5호선","을지로4가","8010","8025","20260830",""
"20260827","5호선","동대문역사문화공원(DDP)","3906","4415","20260830",""
"20260827","5호선","청구","3837","3839","20260830",""
"20260827","5호선","신금호","7230","7526","20260830",""
"20260827","5호선","행당","8856","7991","20260830",""
"20260827","5호선","왕십리(성동구청)","5284","5917","20260830",""
"20260827","5호선","마장","6724","6431","20260830",""
"20260827","5호선","장한평","22791","22450","20260830",""
"20260827","5호선","군자(능동)","12999","14453","20260830",""
"20260827","5호선","아차산(어린이대공원후문)","16298","15831","20260830",""
"20260827","5호선","광나루(장신대)","12438","11926","20260830",""
"20260827","5호선","천호(풍납토성)","22106","21904","20260830",""
"20260827","5호선","강동","20890","20436","20260830",""
"20260827","5호선","길동","9995","10274","20260830",""
"20260827","5호선","굽은다리(강동구민회관앞)","11105","10743","20260830",""
"20260827","5호선","고덕","11604","11305","20260830",""
"20260827","5호선","상일동","16245","15232","20260830",""
"20260827","5호선","둔촌동","14722","14599","20260830",""
"20260827","5호선","올림픽공원(한국체대)","5442","4460","20260830",""
"20260827","5호선","방이","8265","8585","20260830",""
"20260827","5호선","오금","4298","4360","20260830",""
"20260827","5호선","개롱","7240","7400","20260830",""
"20260827","5호선","거여","11197","11108","20260830",""
"20260827","5호선","마천","8002","7147","20260830",""
"20260827","5호선","강일","6556","6227","20260830",""
"20260827","5호선","미사","19856","19822","20260830",""
"20260827","5호선","하남풍산","5223","5045","20260830",""
"20260827","5호선","하남시청(덕풍·신장)","9359","8861","20260830",""
"20260827","5호선","하남검단산","7260","6767","20260830",""
"20260827","6호선","응암","19225","19218","20260830",""
"20260827","6호선","역촌","4537","5258","20260830",""
"20260827","6호선","불광","5277","5019","20260830",""
"20260827","6호선","독바위","2903","3084","20260830",""
"20260827","6호선","연신내","5","0","20260830",""
"20260827","6호선","구산","9074","7265","20260830",""
"20260827","우이신설선","신설동","2951","2729","20260830",""
"20260827","일산선","원흥","12056","11826","20260830",""
"20260827","일산선","지축","1","0","20260830",""
"20260827","일산선","삼송","21103","20688","20260830",""
"20260827","일산선","원당","12678","12464","20260830",""
"20260827","일산선","화정","18556","19152","20260830",""
"20260827","일산선","대곡","13268","11958","20260830",""
"20260827","일산선","백석","11148","11234","20260830",""
"20260827","일산선","마두","8840","9052","20260830",""
"20260827","일산선","정발산","7591","7590","20260830",""
"20260827","일산선","주엽","9742","9533","20260830",""
"20260827","일산선","대화","12215","10088","20260830",""
"20260827","장항선","봉명","1437","1398","20260830",""
"20260827","장항선","쌍용(나사렛대)","2417","2304","20260830",""
"20260827","장항선","아산","3737","3332","20260830",""
"20260827","장항선","탕정","2179","1985","20260830",""
"20260827","장항선","배방","1244","1194","20260830",""
"20260827","장항선","온양온천","4293","4349","20260830",""
"20260827","장항선","신창(순천향대)","1308","1359","20260830",""
"20260827","중앙선","회기","27679","26084","20260830",""
"20260827","중앙선","중랑","6010","5610","20260830",""
"20260827","중앙선","상봉","6492","6317","20260830",""
"20260827","중앙선","망우","8394","7957","20260830",""
"20260827","중앙선","양원","3692","3561","20260830",""
"20260827","중앙선","구리","7805","8118","20260830",""
"20260827","중앙선","도농","10272","9502","20260830",""
"20260827","중앙선","양정","642","521","20260830",""
"20260827","중앙선","덕소","5771","5836","20260830",""
"20260827","중앙선","도심","3111","2542","20260830",""
"20260827","중앙선","팔당","738","756","20260830",""
"20260827","중앙선","운길산","680","655","20260830",""
"20260827","중앙선","양수","1933","1912","20260830",""
"20260827","중앙선","신원","166","171","20260830",""
"20260827","중앙선","국수","738","729","20260830",""
"20260827","중앙선","아신","573","576","20260830",""
"20260827","중앙선","오빈","364","377","20260830",""
"20260827","중앙선","양평","3258","3375","20260830",""
"20260827","중앙선","원덕","319","339","20260830",""
"20260827","중앙선","용문","2250","2228","20260830",""
"20260827","중앙선","지평","60","58","20260830",""
"20260827","6호선","새절(신사)","14064","13083","20260830",""
"20260827","6호선","증산(명지대앞)","9875","9879","20260830",""
"20260827","6호선","디지털미디어시티","16128","17782","20260830",""
"20260827","6호선","월드컵경기장(성산)","4257","4262","20260830",""
"20260827","6호선","마포구청","16250","15017","20260830",""
"20260827","6호선","망원","16981","18329","20260830",""
"20260827","6호선","합정","14177","14279","20260830",""
"20260827","6호선","상수","10347","11221","20260830",""
"20260827","6호선","광흥창(서강)","10947","10447","20260830",""
"20260827","6호선","대흥(서강대앞)","10171","10781","20260830",""
"20260827","6호선","공덕","21995","21300","20260830",""
"20260827","6호선","효창공원앞","8460","7603","20260830",""
"20260827","6호선","삼각지(전쟁기념관)","7862","7103","20260830",""
"20260827","6호선","녹사평(용산구청)","5798","5840","20260830",""
"20260827","6호선","이태원","11873","13414","20260830",""
"20260827","6호선","한강진","10418","12689","20260830",""
"20260827","6호선","버티고개","2378","2372","20260830",""
"20260827","6호선","약수","4208","4189","20260830",""
"20260827","6호선","청구","4423","4322","20260830",""
"20260827","6호선","신당","9715","10043","20260830",""
"20260827","6호선","동묘앞","9917","10296","20260830",""
"20260827","6호선","창신","3931","3219","20260830",""
"20260827","6호선","보문","8927","8552","20260830",""
"20260827","6호선","안암(고대병원앞)","13027","12750","20260830",""
"20260827","6호선","고려대(종암)","9301","8819","20260830",""
"20260827","6호선","월곡(동덕여대)","12674","12304","20260830",""
"20260827","6호선","상월곡(한국과학기술연구원)","7522","6850","20260830",""
"20260827","6호선","돌곶이","13420","12457","20260830",""
"20260827","6호선","석계","10844","11039","20260830",""
"20260827","6호선","태릉입구","6257","6614","20260830",""
"20260827","6호선","화랑대(서울여대입구)","12199","10181","20260830",""
"20260827","6호선","봉화산(서울의료원)","9600","8943","20260830",""
"20260827","6호선","신내","2","0","20260830",""
"20260827","7호선","장암","2999","1176","20260830",""
"20260827","7호선","도봉산","9407","10905","20260830",""
"20260827","7호선","수락산","13714","13910","20260830",""
"20260827","7호선","마들","14689","14113","20260830",""
"20260827","7호선","노원","21918","23148","20260830",""
"20260827","7호선","중계","15999","14709","20260830",""
"20260827","7호선","하계","18910","17932","20260830",""
"20260827","7호선","공릉(서울과학기술대)","13029","12641","20260830",""
"20260827","7호선","태릉입구","8929","8414","20260830",""
"20260827","7호선","먹골","11173","11322","20260830",""
"20260827","7호선","중화","12085","11962","20260830",""
"20260827","7호선","상봉","19590","18940","20260830",""
"20260827","7호선","면목","15840","15511","20260830",""
"20260827","7호선","사가정","17401","17696","20260830",""
"20260827","7호선","용마산(용마폭포공원)","6212","6032","20260830",""
"20260827","7호선","중곡","12288","11648","20260830",""
"20260827","7호선","군자(능동)","16995","13471","20260830",""
"20260827","7호선","어린이대공원(세종대)","15033","14834","20260830",""
"20260827","7호선","건대입구","14505","14526","20260830",""
"20260827","7호선","자양(뚝섬한강공원)","10738","10705","20260830",""
"20260827","7호선","청담","20852","22897","20260830",""
"20260827","7호선","강남구청","18303","20728","20260830",""
"20260827","7호선","학동","25916","26587","20260830",""
"20260827","7호선","논현","20896","21658","20260830",""
"20260827","7호선","반포","7450","7164","20260830",""
"20260827","7호선","고속터미널","18182","16056","20260830",""
"20260827","7호선","내방","17025","17030","20260830",""
"20260827","7호선","이수","18322","18104","20260830",""
"20260827","7호선","남성","12722","12317","20260830",""
"20260827","7호선","숭실대입구(살피재)","12820","13010","20260830",""
"20260827","7호선","상도","12596","12113","20260830",""
"20260827","7호선","장승배기","11155","11045","20260830",""
"20260827","7호선","신대방삼거리","16532","15895","20260830",""
"20260827","7호선","보라매","7170","7552","20260830",""
"20260827","7호선","신풍","13105","12391","20260830",""
"20260827","7호선","대림(구로구청)","9242","9283","20260830",""
"20260827","7호선","남구로","17452","18427","20260830",""
"20260827","7호선","가산디지털단지","50951","51505","20260830",""
"20260827","7호선","철산","24729","25280","20260830",""
"20260827","7호선","광명사거리","24706","24514","20260830",""
"20260827","7호선","천왕","13473","13026","20260830",""
"20260827","7호선","온수(성공회대입구)","11186","10009","20260830",""
"20260827","8호선","암사역사공원","8085","7163","20260830",""
"20260827","8호선","암사","17738","16498","20260830",""
"20260827","8호선","천호(풍납토성)","19879","21869","20260830",""
"20260827","8호선","강동구청","12068","12433","20260830",""
"20260827","8호선","몽촌토성(평화의문)","9039","9325","20260830",""
"20260827","8호선","잠실(송파구청)","21464","24353","20260830",""
"20260827","8호선","석촌","9617","10828","20260830",""
"20260827","8호선","송파","10986","10826","20260830",""
"20260827","8호선","가락시장","9411","10404","20260830",""
"20260827","8호선","문정","26409","27788","20260830",""
"20260827","8호선","장지","18925","17517","20260830",""
"20260827","8호선","복정","10435","8732","20260830",""
"20260827","8호선","산성","7036","7274","20260830",""
"20260827","8호선","남한산성입구(성남법원.검찰청)","13116","11626","20260830",""
"20260827","8호선","단대오거리","12587","12540","20260830",""
"20260827","8호선","신흥","5990","6116","20260830",""
"20260827","8호선","수진","5920","5481","20260830",""
"20260827","8호선","모란","5164","4043","20260830",""
"20260827","8호선","남위례","9153","9016","20260830",""
"20260827","9호선","개화","2870","1883","20260830",""
"20260827","9호선","김포공항","6718","11594","20260830",""
"20260827","9호선","공항시장","3120","3378","20260830",""
"20260827","9호선","신방화","7795","7707","20260830",""
"20260827","9호선","마곡나루(서울식물원)","17813","17073","20260830",""
"20260827","9호선","양천향교","12840","13340","20260830",""
"20260827","9호선","가양","24483","23637","20260830",""
"20260827","9호선","증미","9348","9269","20260830",""
"20260827","9호선","등촌","14503","13863","20260830",""
"20260827","9호선","염창","20288","19492","20260830",""
"20260827","9호선","신목동","5290","4714","20260830",""
"20260827","9호선","선유도","10491","9653","20260830",""
"20260827","9호선","당산","21629","21374","20260830",""
"20260827","9호선","국회의사당","20480","20899","20260830",""
"20260827","9호선","여의도","36772","35883","20260830",""
"20260827","9호선","샛강","7985","7859","20260830",""
"20260827","9호선","노량진","29314","28939","20260830",""
"20260827","9호선","노들","5421","4547","20260830",""
"20260827","9호선","흑석(중앙대입구)","9707","10070","20260830",""
"20260827","9호선","동작(현충원)","2125","1843","20260830",""
"20260827","9호선","구반포","3840","3511","20260830",""
"20260827","9호선","신반포","5342","5297","20260830",""
"20260827","9호선","고속터미널","16604","21850","20260830",""
"20260827","9호선","사평","4833","4612","20260830",""
"20260827","9호선","신논현","34108","34968","20260830",""
"20260827","9호선2~3단계","언주","13681","14015","20260830",""
"20260827","9호선2~3단계","선정릉","11941","12643","20260830",""
"20260827","9호선2~3단계","삼성중앙","9544","9890","20260830",""
"20260827","9호선2~3단계","봉은사","28890","30508","20260830",""
"20260827","9호선2~3단계","종합운동장","5977","5861","20260830",""
"20260827","9호선2~3단계","삼전","9404","9109","20260830",""
"20260827","9호선2~3단계","석촌고분","8307","8119","20260830",""
"20260827","9호선2~3단계","석촌","11007","9964","20260830",""
"20260827","9호선2~3단계","송파나루","6770","7198","20260830",""
"20260827","9호선2~3단계","한성백제","3852","3501","20260830",""
"20260827","9호선2~3단계","올림픽공원(한국체대)","8314","8516","20260830",""
"20260827","9호선2~3단계","둔촌오륜","5300","5153","20260830",""
"20260827","9호선2~3단계","중앙보훈병원","15235","13023","20260830",""
"20260827","경강선","판교","6672","6695","20260830",""
"20260827","경강선","이매","1142","1003","20260830",""
"20260827","경강선","삼동","2553","2424","20260830",""
"20260827","경강선","경기광주","9495","9035","20260830",""
"20260827","경강선","초월","4150","3906","20260830",""
"20260827","경강선","곤지암","2237","2190","20260830",""
"20260827","경강선","신둔도예촌","1757","1462","20260830",""
"20260827","경강선","부발","2528","2433","20260830",""
"20260827","경강선","세종대왕릉","383","396","20260830",""
"20260827","경강선","여주","2810","2931","20260830",""
"20260827","경강선","성남","1661","1433","20260830",""
"20260827","경부선","서울역","10671","3751","20260830",""
"20260827","경부선","남영","10075","10520","20260830",""
"20260827","경부선","용산","47724","48232","20260830",""
"20260827","경부선","노량진","9134","9199","20260830",""
"20260827","경부선","대방","11147","12535","20260830",""
"20260827","경부선","영등포","43844","43774","20260830",""
"20260827","경부선","신도림","4283","4511","20260830",""
"20260827","경부선","신길","9904","8927","20260830",""
"20260827","경부선","구로","18148","18067","20260830",""
"20260827","경부선","가산디지털단지","19254","22086","20260830",""
"20260827","경부선","금천구청","11492","11643","20260830",""
"20260827","경부선","석수","8672","8170","20260830",""
"20260827","경부선","관악","8240","8033","20260830",""
"20260827","경부선","안양","23403","22974","20260830",""
"20260827","경부선","명학","9150","9023","20260830",""
"20260828","5호선","방화","8219","7985","20260831",""
"20260828","9호선","신목동","5092","4630","20260831",""
"20260828","2호선","역삼","56938","62940","20260831",""
"20260828","2호선","강남","94341","92616","20260831",""
"20260828","2호선","교대(법원.검찰청)","35404","42574","20260831",""
"20260828","2호선","서초","24230","23332","20260831",""
"20260828","2호선","방배","17531","17547","20260831",""
"20260828","2호선","사당","47577","53111","20260831",""
"20260828","2호선","낙성대(강감찬)","31555","29688","20260831",""
"20260828","2호선","서울대입구(관악구청)","53327","50373","20260831",""
"20260828","2호선","봉천","27378","25154","20260831",""
"20260828","2호선","신림","61627","60354","20260831",""
"20260828","2호선","신대방","27084","25424","20260831",""
"20260828","2호선","구로디지털단지","64305","63162","20260831",""
"20260828","2호선","대림(구로구청)","25924","26667","20260831",""
"20260828","2호선","신도림","52561","50028","20260831",""
"20260828","2호선","문래","26527","27851","20260831",""
"20260828","2호선","영등포구청","25706","26443","20260831",""
"20260828","2호선","당산","20995","23990","20260831",""
"20260828","2호선","합정","35904","40394","20260831",""
"20260828","2호선","홍대입구","76144","84177","20260831",""
"20260828","2호선","신촌","44867","46013","20260831",""
"20260828","2호선","이대","19775","21641","20260831",""
"20260828","2호선","아현","12292","11709","20260831",""
"20260828","2호선","충정로(경기대입구)","11534","12351","20260831",""
"20260828","2호선","용답","3209","3057","20260831",""
"20260828","2호선","신답","1966","2157","20260831",""
"20260828","2호선","신설동","4639","4438","20260831",""
"20260828","2호선","도림천","1516","1577","20260831",""
"20260828","2호선","양천구청","7411","7924","20260831",""
"20260828","2호선","신정네거리","10562","10841","20260831",""
"20260828","2호선","용두(동대문구청)","2597","2548","20260831",""
"20260828","3호선","지축","8218","8541","20260831",""
"20260828","3호선","구파발","24278","23435","20260831",""
"20260828","3호선","연신내","41801","39910","20260831",""
"20260828","3호선","불광","17833","18827","20260831",""
"20260828","3호선","녹번","16054","14946","20260831",""
"20260828","3호선","홍제","19996","18635","20260831",""
"20260828","3호선","무악재","4992","4792","20260831",""
"20260828","3호선","독립문","9001","8820","20260831",""
"20260828","3호선","경복궁(정부서울청사)","28621","28111","20260831",""
"20260828","3호선","안국","30866","30810","20260831",""
"20260828","3호선","종로3가","12992","14641","20260831",""
"20260828","3호선","을지로3가","15750","15320","20260831",""
"20260828","3호선","충무로","9","0","20260831",""
"20260828","3호선","동대입구","10291","10982","20260831",""
"20260828","3호선","약수","14706","14351","20260831",""
"20260828","3호선","금호","8791","8342","20260831",""
"20260828","3호선","옥수","10250","10265","20260831",""
"20260828","3호선","압구정","35344","38411","20260831",""
"20260828","3호선","신사","29966","32173","20260831",""
"20260828","3호선","잠원","8446","8125","20260831",""
"20260828","3호선","고속터미널","58045","57365","20260831",""
"20260828","3호선","교대(법원.검찰청)","19733","11083","20260831",""
"20260828","3호선","남부터미널(예술의전당)","36451","35677","20260831",""
"20260828","3호선","양재(서초구청)","43636","44381","20260831",""
"20260828","3호선","매봉","15099","14396","20260831",""
"20260828","3호선","도곡","7103","6965","20260831",""
"20260828","3호선","대치","14508","14741","20260831",""
"20260828","3호선","학여울","4930","5137","20260831",""
"20260828","3호선","대청","12618","11459","20260831",""
"20260828","3호선","일원","12980","12429","20260831",""
